datetime,open,high,low,close,volume,Predictions,Signals
13-07-2018 05:30,6251.4,6310.0,6216.02,6235.85,2425.016609,6159.724609375,0
13-07-2018 06:30,6236.99,6251.59,6230.0,6230.0,800.06628,6176.22216796875,0
13-07-2018 07:30,6230.01,6257.47,6225.8,6245.19,1037.116304,6180.55615234375,0
13-07-2018 08:30,6245.07,6260.0,6239.0,6258.95,598.527085,6204.31640625,0
13-07-2018 09:30,6256.26,6350.0,6238.0,6247.0,952.474422,6207.14013671875,0
13-07-2018 10:30,6247.07,6255.12,6238.2,6244.99,518.47047,6211.6943359375,0
13-07-2018 11:30,6244.99,6249.0,6211.58,6233.86,922.283526,6227.0107421875,0
13-07-2018 12:30,6233.86,6260.0,6231.0,6255.0,1110.129004,6237.7900390625,0
13-07-2018 13:30,6252.94,6254.99,6234.8,6239.72,868.604058,6217.3662109375,0
13-07-2018 14:30,6236.33,6247.98,6233.19,6235.45,1075.058431,6222.9013671875,0
13-07-2018 15:30,6235.53,6244.41,6230.0,6233.0,1228.140169,6214.31103515625,0
13-07-2018 16:30,6236.66,6255.29,6231.45,6247.62,1278.368772,6217.25146484375,0
13-07-2018 17:30,6250.55,6295.0,6246.14,6277.48,1565.698114,6209.794921875,0
13-07-2018 18:30,6274.2,6277.18,6238.74,6242.32,874.833821,6226.7568359375,0
13-07-2018 19:30,6244.5,6264.06,6232.06,6249.43,597.096189,6214.5625,0
13-07-2018 20:30,6245.91,6265.62,6243.4,6265.0,515.778423,6207.49658203125,0
13-07-2018 21:30,6265.0,6268.34,6241.01,6256.55,560.95244,6230.2421875,0
13-07-2018 22:30,6256.55,6279.44,6250.16,6274.31,390.1004,6234.3583984375,0
13-07-2018 23:30,6274.31,6347.38,6218.0,6237.24,1943.764861,6227.09228515625,0
14-07-2018 00:30,6237.24,6244.46,6161.59,6178.0,2236.654737,6210.82958984375,0
14-07-2018 01:30,6177.9,6221.02,6110.0,6188.92,2946.853836,6194.287109375,0
14-07-2018 02:30,6186.25,6240.0,6176.0,6220.68,889.080104,6193.30517578125,0
14-07-2018 03:30,6220.5,6226.35,6193.61,6220.12,481.303649,6202.82568359375,0
14-07-2018 04:30,6220.12,6244.96,6199.11,6214.57,558.953582,6191.78564453125,0
14-07-2018 05:30,6214.57,6273.32,6211.29,6239.0,766.762575,6184.63623046875,0
14-07-2018 06:30,6238.0,6280.0,6215.9,6239.35,586.043089,6186.23681640625,0
14-07-2018 07:30,6236.57,6244.8,6226.98,6228.0,174.165602,6194.0009765625,0
14-07-2018 08:30,6228.0,6229.77,6191.78,6208.98,595.072831,6194.96533203125,0
14-07-2018 09:30,6208.98,6222.2,6205.69,6219.76,398.056037,6210.97705078125,0
14-07-2018 10:30,6219.38,6233.08,6210.01,6220.69,557.206235,6194.97021484375,0
14-07-2018 11:30,6222.83,6229.61,6195.0,6203.29,615.244117,6194.03564453125,0
14-07-2018 12:30,6203.39,6226.3,6201.06,6222.99,908.976258,6191.4951171875,0
14-07-2018 13:30,6222.02,6224.0,6203.46,6217.38,728.460557,6199.15283203125,0
14-07-2018 14:30,6217.37,6219.27,6178.0,6198.83,968.363065,6188.021484375,0
14-07-2018 15:30,6198.83,6220.72,6195.7,6220.0,673.037012,6182.26904296875,0
14-07-2018 16:30,6220.0,6245.0,6215.0,6237.01,903.408527,6203.10107421875,0
14-07-2018 17:30,6237.01,6250.99,6225.0,6226.0,757.558473,6202.15966796875,0
14-07-2018 18:30,6225.99,6237.84,6224.5,6237.84,668.972555,6190.78173828125,0
14-07-2018 19:30,6237.55,6252.89,6228.27,6237.96,555.490752,6199.54443359375,0
14-07-2018 20:30,6237.95,6248.0,6220.0,6242.01,597.775065,6209.05712890625,0
14-07-2018 21:30,6242.26,6274.41,6242.0,6269.01,970.014317,6202.29443359375,0
14-07-2018 22:30,6269.04,6272.84,6256.56,6263.86,553.486738,6214.46533203125,0
14-07-2018 23:30,6264.92,6300.0,6232.17,6236.99,869.514246,6225.8779296875,0
15-07-2018 00:30,6237.0,6275.0,6206.12,6270.01,985.802488,6229.57177734375,0
15-07-2018 01:30,6270.0,6335.0,6205.0,6268.22,2024.220781,6232.265625,0
15-07-2018 02:30,6270.32,6288.63,6254.24,6264.0,931.407959,6223.67626953125,0
15-07-2018 03:30,6263.87,6274.33,6243.0,6250.78,435.164456,6242.3837890625,0
15-07-2018 04:30,6250.77,6265.07,6248.39,6251.99,558.868264,6234.38232421875,0
15-07-2018 05:30,6250.9,6261.27,6225.4,6244.08,781.245196,6221.7802734375,0
15-07-2018 06:30,6242.76,6249.0,6229.04,6239.91,592.408613,6220.10302734375,0
15-07-2018 07:30,6242.06,6248.0,6232.21,6242.06,664.114268,6215.85107421875,0
15-07-2018 08:30,6241.53,6260.0,6239.07,6257.99,770.315675,6212.54248046875,0
15-07-2018 09:30,6257.99,6284.4,6255.17,6269.0,1146.584741,6220.54541015625,0
15-07-2018 10:30,6268.99,6293.15,6260.0,6287.82,659.643243,6232.97265625,0
15-07-2018 11:30,6288.91,6294.95,6271.96,6280.72,988.574761,6237.9052734375,0
15-07-2018 12:30,6279.43,6284.73,6264.86,6283.99,744.810021,6233.14111328125,0
15-07-2018 13:30,6282.63,6360.17,6281.17,6320.0,1486.609334,6244.92529296875,0
15-07-2018 14:30,6320.25,6336.94,6295.83,6307.0,1090.901565,6267.67529296875,0
15-07-2018 15:30,6309.99,6395.0,6303.03,6344.0,1768.61667,6276.02880859375,0
15-07-2018 16:30,6344.0,6367.58,6340.8,6355.51,823.213577,6294.703125,0
15-07-2018 17:30,6355.97,6358.0,6332.65,6333.14,731.392874,6300.39306640625,0
15-07-2018 18:30,6336.01,6365.0,6329.0,6359.99,1336.884225,6296.3515625,0
15-07-2018 19:30,6358.49,6366.66,6340.91,6350.96,1076.815889,6313.37646484375,0
15-07-2018 20:30,6351.48,6394.0,6350.97,6385.46,1213.795249,6311.0166015625,0
15-07-2018 21:30,6385.46,6395.0,6370.29,6393.01,1218.526044,6338.296875,0
15-07-2018 22:30,6393.0,6393.25,6356.31,6375.0,1000.114189,6350.8212890625,0
15-07-2018 23:30,6375.0,6375.39,6340.0,6356.82,1062.275871,6342.36474609375,0
16-07-2018 00:30,6356.82,6371.3,6352.29,6361.66,688.155105,6338.94775390625,0
16-07-2018 01:30,6365.48,6380.56,6355.0,6378.09,876.981417,6345.31640625,0
16-07-2018 02:30,6378.09,6388.0,6371.34,6377.13,752.60328,6351.2431640625,0
16-07-2018 03:30,6379.99,6385.0,6348.54,6364.95,586.674099,6348.65478515625,0
16-07-2018 04:30,6363.38,6370.0,6344.0,6353.01,917.955602,6349.75830078125,0
16-07-2018 05:30,6354.15,6383.85,6348.99,6351.43,1287.206962,6337.55810546875,0
16-07-2018 06:30,6351.45,6356.44,6340.0,6341.0,894.954015,6335.900390625,0
16-07-2018 07:30,6342.94,6351.95,6330.4,6350.0,1067.97229,6325.11669921875,0
16-07-2018 08:30,6351.95,6367.0,6348.47,6357.75,1008.775793,6330.2080078125,0
16-07-2018 09:30,6357.75,6357.75,6343.61,6349.48,707.407937,6333.71337890625,0
16-07-2018 10:30,6349.48,6368.34,6346.0,6367.09,865.240474,6318.41943359375,0
16-07-2018 11:30,6366.0,6389.67,6362.07,6372.32,1094.511349,6323.51416015625,0
16-07-2018 12:30,6370.0,6388.0,6363.0,6370.0,782.742433,6330.7294921875,0
16-07-2018 13:30,6370.8,6438.66,6362.02,6381.0,1100.62005,6329.01611328125,0
16-07-2018 14:30,6380.49,6537.0,6375.3,6526.03,3749.409039,6342.35693359375,0
16-07-2018 15:30,6527.65,6560.0,6505.13,6553.82,1956.240866,6403.44091796875,0
16-07-2018 16:30,6553.82,6670.0,6542.02,6635.57,3548.295805,6439.046875,0
16-07-2018 17:30,6631.12,6647.77,6585.01,6603.89,1933.420773,6490.2783203125,0
16-07-2018 18:30,6601.14,6622.11,6579.99,6588.0,1842.429374,6526.74462890625,0
16-07-2018 19:30,6588.0,6633.89,6586.87,6629.96,1569.533508,6533.1904296875,0
16-07-2018 20:30,6629.8,6649.1,6611.01,6632.78,2023.8802,6584.42724609375,0
16-07-2018 21:30,6632.45,6648.99,6616.0,6621.57,1764.650606,6595.44677734375,0
16-07-2018 22:30,6621.55,6714.96,6618.5,6671.0,2426.075473,6597.63427734375,0
16-07-2018 23:30,6671.0,6704.71,6660.01,6664.87,1209.127671,6610.55517578125,0
17-07-2018 00:30,6663.5,6698.98,6635.58,6676.48,1139.878616,6623.22314453125,0
17-07-2018 01:30,6681.95,6681.95,6655.24,6660.74,874.670065,6627.7216796875,0
17-07-2018 02:30,6663.93,6677.12,6644.09,6665.6,951.760531,6640.17822265625,0
17-07-2018 03:30,6670.95,6689.78,6661.0,6672.04,972.834701,6644.8984375,0
17-07-2018 04:30,6672.04,6747.3,6667.09,6723.35,1433.238549,6659.51953125,0
17-07-2018 05:30,6723.33,6738.08,6685.66,6733.24,1483.793204,6673.08642578125,0
17-07-2018 06:30,6733.24,6743.0,6692.47,6715.54,1585.800313,6679.240234375,0
17-07-2018 07:30,6715.53,6741.99,6712.94,6741.64,1324.227953,6673.43359375,0
17-07-2018 08:30,6741.63,6754.0,6729.63,6739.0,1111.101408,6698.654296875,0
17-07-2018 09:30,6739.71,6754.99,6697.68,6700.0,1281.543034,6712.79833984375,0
17-07-2018 10:30,6700.0,6714.78,6671.01,6688.91,1738.602712,6692.1806640625,0
17-07-2018 11:30,6687.76,6688.91,6652.04,6669.0,1496.861175,6675.04052734375,0
17-07-2018 12:30,6669.0,6700.0,6666.67,6696.67,1515.558943,6668.35400390625,0
17-07-2018 13:30,6696.67,6734.99,6691.52,6716.04,1432.93528,6667.59521484375,0
17-07-2018 14:30,6716.58,6717.14,6688.91,6698.21,1058.132872,6672.4013671875,0
17-07-2018 15:30,6698.22,6721.65,6696.01,6717.1,1173.630621,6660.0244140625,0
17-07-2018 16:30,6717.1,6724.24,6668.06,6675.76,1359.504231,6656.314453125,0
17-07-2018 17:30,6675.76,6704.0,6667.72,6694.37,1289.318907,6654.28955078125,0
17-07-2018 18:30,6694.37,6699.91,6674.35,6690.0,1166.284905,6654.2529296875,0
17-07-2018 19:30,6687.03,6743.27,6685.0,6717.82,1543.898337,6673.9462890625,0
17-07-2018 20:30,6717.83,6795.0,6717.8,6778.31,2190.777307,6676.73779296875,0
17-07-2018 21:30,6776.68,6779.46,6728.84,6756.31,1625.060401,6710.3720703125,0
17-07-2018 22:30,6756.3,7270.53,6753.01,7180.95,7928.274266,6712.06787109375,0
17-07-2018 23:30,7185.99,7468.99,7175.57,7345.0,8238.657847,6876.9375,0
18-07-2018 00:30,7343.03,7374.98,7261.0,7289.64,2972.002042,7025.759765625,0
18-07-2018 01:30,7289.64,7325.0,7289.29,7317.0,2384.248446,7084.9248046875,0
18-07-2018 02:30,7313.97,7385.67,7300.83,7360.0,2400.964011,7183.3154296875,0
18-07-2018 03:30,7359.99,7369.01,7272.0,7317.09,2315.376289,7236.07666015625,0
18-07-2018 04:30,7315.0,7338.0,7299.98,7317.44,1488.868955,7283.650390625,0
18-07-2018 05:30,7317.44,7374.0,7309.64,7343.0,1484.890483,7298.3388671875,0
18-07-2018 06:30,7340.01,7350.0,7315.59,7340.7,1682.75909,7318.111328125,0
18-07-2018 07:30,7340.7,7455.0,7339.39,7401.09,2540.751988,7287.95703125,0
18-07-2018 08:30,7401.09,7550.0,7400.0,7457.03,4158.966016,7323.5185546875,0
18-07-2018 09:30,7459.0,7480.55,7399.0,7428.57,2318.897144,7367.91796875,0
18-07-2018 10:30,7428.17,7475.0,7410.01,7455.0,1856.486614,7402.93115234375,0
18-07-2018 11:30,7453.45,7477.91,7450.89,7467.98,1516.83642,7413.2802734375,0
18-07-2018 12:30,7465.19,7473.86,7416.1,7434.0,1967.535276,7442.62548828125,0
18-07-2018 13:30,7434.0,7438.13,7310.48,7368.54,3096.158838,7448.10693359375,0
18-07-2018 14:30,7367.18,7407.66,7363.07,7401.81,1253.187521,7379.662109375,0
18-07-2018 15:30,7401.83,7433.49,7365.1,7401.05,1900.837111,7384.58447265625,0
18-07-2018 16:30,7403.62,7433.58,7388.97,7419.0,1509.897532,7406.4609375,0
18-07-2018 17:30,7418.02,7472.02,7406.23,7435.89,2149.661062,7393.47705078125,0
18-07-2018 18:30,7435.9,7469.37,7386.12,7457.01,2197.764754,7377.54248046875,0
18-07-2018 19:30,7458.14,7531.3,7431.66,7453.0,3276.014892,7393.8779296875,0
18-07-2018 20:30,7451.71,7453.01,7360.4,7428.73,2447.162973,7413.458984375,0
18-07-2018 21:30,7428.46,7462.0,7415.32,7435.0,2002.579947,7401.7509765625,0
18-07-2018 22:30,7435.0,7516.15,7432.65,7505.0,2175.828766,7383.58642578125,0
18-07-2018 23:30,7505.0,7588.08,7383.44,7429.94,5120.090604,7406.42431640625,0
19-07-2018 00:30,7429.94,7446.92,7336.13,7396.99,3912.782363,7385.037109375,0
19-07-2018 01:30,7396.83,7398.01,7225.38,7334.42,5100.220127,7374.962890625,0
19-07-2018 02:30,7334.4,7355.01,7290.01,7321.95,1508.686596,7353.85693359375,0
19-07-2018 03:30,7321.94,7380.0,7262.12,7362.19,2434.727297,7343.3154296875,0
19-07-2018 04:30,7362.19,7394.23,7340.0,7381.9,1874.920036,7354.4443359375,0
19-07-2018 05:30,7381.88,7381.9,7301.1,7341.25,1722.314691,7355.41748046875,0
19-07-2018 06:30,7340.0,7340.28,7270.0,7293.96,1460.548548,7354.51806640625,0
19-07-2018 07:30,7291.31,7338.98,7270.0,7323.99,1104.00749,7322.32958984375,0
19-07-2018 08:30,7323.99,7350.21,7313.72,7316.0,1159.184512,7307.36279296875,0
19-07-2018 09:30,7316.0,7346.6,7311.0,7315.02,1055.48042,7306.0576171875,0
19-07-2018 10:30,7315.03,7343.85,7306.0,7330.74,1136.350469,7332.7333984375,0
19-07-2018 11:30,7334.58,7366.16,7329.5,7343.66,1442.348007,7328.87060546875,0
19-07-2018 12:30,7340.65,7349.94,7308.23,7316.66,1569.89951,7306.74365234375,0
19-07-2018 13:30,7316.67,7339.45,7291.37,7326.61,1230.398072,7276.16357421875,0
19-07-2018 14:30,7326.6,7429.43,7325.24,7411.49,2048.264372,7269.28759765625,0
19-07-2018 15:30,7414.0,7422.63,7374.12,7374.72,1357.299959,7308.51953125,0
19-07-2018 16:30,7374.72,7440.48,7364.78,7414.49,1521.22745,7334.3896484375,0
19-07-2018 17:30,7419.65,7450.0,7408.89,7428.83,1881.171397,7350.7841796875,0
19-07-2018 18:30,7428.83,7521.86,7420.0,7489.98,3029.610347,7375.46630859375,0
19-07-2018 19:30,7489.92,7490.0,7435.05,7462.65,2400.918246,7406.94287109375,0
19-07-2018 20:30,7462.74,7491.57,7373.25,7392.35,2640.984742,7368.29248046875,0
19-07-2018 21:30,7392.35,7423.73,7352.0,7370.0,2582.789138,7394.54296875,0
19-07-2018 22:30,7370.01,7435.0,7368.0,7421.88,2153.576875,7396.41015625,0
19-07-2018 23:30,7422.28,7454.39,7404.0,7427.0,1982.705302,7364.32763671875,0
20-07-2018 00:30,7424.92,7490.0,7416.1,7448.78,1373.233246,7365.6513671875,0
20-07-2018 01:30,7450.0,7488.0,7414.14,7421.84,1260.947273,7388.52783203125,0
20-07-2018 02:30,7418.77,7460.0,7415.72,7432.89,717.16784,7397.5029296875,0
20-07-2018 03:30,7432.91,7576.28,7431.0,7485.95,2772.585082,7386.48681640625,0
20-07-2018 04:30,7485.95,7511.59,7421.0,7466.21,1615.243449,7436.2021484375,0
20-07-2018 05:30,7468.86,7479.82,7367.0,7406.69,2060.992729,7426.451171875,0
20-07-2018 06:30,7402.05,7461.31,7385.76,7457.69,1385.341744,7401.1533203125,0
20-07-2018 07:30,7457.69,7474.38,7431.03,7458.27,1053.506281,7420.94775390625,0
20-07-2018 08:30,7458.27,7473.3,7435.01,7461.35,1163.433091,7411.08203125,0
20-07-2018 09:30,7461.35,7479.0,7439.85,7452.48,992.714139,7410.0166015625,0
20-07-2018 10:30,7452.81,7464.2,7411.84,7417.31,1213.622892,7426.8359375,0
20-07-2018 11:30,7419.68,7440.0,7336.66,7372.57,2353.626819,7410.5029296875,0
20-07-2018 12:30,7376.28,7449.99,7356.0,7449.99,2009.898123,7383.98388671875,0
20-07-2018 13:30,7443.5,7500.02,7430.0,7465.71,2266.610874,7397.23291015625,0
20-07-2018 14:30,7465.71,7485.0,7435.05,7440.0,1493.99524,7403.83837890625,0
20-07-2018 15:30,7440.0,7473.98,7438.95,7467.99,1033.176613,7406.2978515625,0
20-07-2018 16:30,7467.89,7517.86,7461.31,7504.65,1466.343261,7431.30126953125,0
20-07-2018 17:30,7504.0,7517.99,7444.9,7462.33,1649.598981,7442.31591796875,0
20-07-2018 18:30,7466.59,7483.48,7447.37,7482.07,1123.578499,7431.162109375,0
20-07-2018 19:30,7482.07,7504.25,7436.4,7479.27,2104.819837,7434.06591796875,0
20-07-2018 20:30,7480.86,7521.07,7451.0,7467.93,1434.530153,7447.4794921875,0
20-07-2018 21:30,7468.96,7700.0,7467.94,7473.51,5417.686591,7470.02197265625,0
20-07-2018 22:30,7473.51,7500.0,7273.12,7328.66,5888.977316,7464.0166015625,0
20-07-2018 23:30,7328.66,7390.0,7273.0,7361.0,2882.564062,7400.19580078125,0
21-07-2018 00:30,7361.22,7387.31,7300.0,7350.05,2094.146534,7367.9716796875,0
21-07-2018 01:30,7353.37,7373.93,7325.68,7348.14,1258.785604,7363.27001953125,0
21-07-2018 02:30,7348.18,7370.14,7296.0,7298.0,1263.673843,7351.88916015625,0
21-07-2018 03:30,7300.99,7373.5,7280.0,7351.63,1536.565855,7332.26708984375,0
21-07-2018 04:30,7351.65,7360.0,7305.55,7337.53,992.124366,7307.54541015625,0
21-07-2018 05:30,7337.47,7338.19,7211.0,7235.04,2924.515409,7301.935546875,0
21-07-2018 06:30,7238.99,7273.1,7224.0,7269.23,1162.39105,7277.1220703125,0
21-07-2018 07:30,7269.22,7303.91,7260.19,7280.73,1324.804595,7281.439453125,0
21-07-2018 08:30,7282.37,7295.44,7260.0,7280.02,1237.872979,7245.1484375,0
21-07-2018 09:30,7280.01,7306.0,7255.93,7305.0,1124.10117,7250.93310546875,0
21-07-2018 10:30,7304.99,7330.0,7287.24,7328.99,1493.096816,7269.4365234375,0
21-07-2018 11:30,7328.94,7359.63,7315.65,7340.0,990.388018,7276.2197265625,0
21-07-2018 12:30,7340.24,7348.43,7319.54,7321.27,1094.087844,7273.03662109375,0
21-07-2018 13:30,7324.0,7334.5,7302.94,7316.94,769.038052,7291.88330078125,0
21-07-2018 14:30,7316.12,7350.0,7310.0,7326.34,923.152278,7294.69921875,0
21-07-2018 15:30,7326.31,7331.0,7288.22,7301.24,1144.755564,7292.0771484375,0
21-07-2018 16:30,7300.96,7332.87,7293.0,7314.19,1085.118011,7267.51416015625,0
21-07-2018 17:30,7314.18,7357.13,7297.44,7337.05,1063.955885,7280.53369140625,0
21-07-2018 18:30,7337.0,7374.64,7337.0,7351.12,1590.930431,7304.61865234375,0
21-07-2018 19:30,7357.07,7391.6,7351.13,7353.09,1170.496157,7286.900390625,0
21-07-2018 20:30,7356.24,7419.54,7350.0,7391.63,1381.161147,7302.79443359375,0
21-07-2018 21:30,7394.87,7433.73,7380.01,7398.0,1203.320239,7342.91943359375,0
21-07-2018 22:30,7400.0,7430.0,7379.13,7414.49,1399.240248,7353.32421875,0
21-07-2018 23:30,7412.75,7442.12,7411.01,7433.77,1132.392239,7360.64501953125,0
22-07-2018 00:30,7433.78,7447.0,7390.13,7422.92,1092.36509,7392.6064453125,0
22-07-2018 01:30,7422.92,7458.47,7410.97,7417.91,1063.090177,7394.4326171875,0
22-07-2018 02:30,7417.91,7430.0,7396.08,7404.99,1102.642105,7399.52197265625,0
22-07-2018 03:30,7404.99,7428.99,7401.0,7425.02,687.786676,7393.47900390625,0
22-07-2018 04:30,7425.04,7429.63,7398.77,7398.78,725.788111,7393.244140625,0
22-07-2018 05:30,7399.25,7444.99,7339.0,7443.99,1202.131442,7383.84912109375,0
22-07-2018 06:30,7444.0,7484.23,7430.0,7484.0,1304.230127,7389.3837890625,0
22-07-2018 07:30,7483.63,7487.49,7422.0,7425.78,1259.087153,7421.8740234375,0
22-07-2018 08:30,7426.57,7433.33,7404.0,7422.93,906.981552,7415.3525390625,0
22-07-2018 09:30,7422.93,7422.93,7375.5,7397.21,1186.097173,7403.76025390625,0
22-07-2018 10:30,7397.21,7419.11,7380.0,7412.43,521.992495,7365.90771484375,0
22-07-2018 11:30,7413.69,7415.0,7370.1,7399.99,1140.246133,7396.77392578125,0
22-07-2018 12:30,7399.99,7403.69,7376.61,7395.03,848.84894,7395.79931640625,0
22-07-2018 13:30,7395.03,7460.0,7392.8,7443.58,1251.583432,7373.3212890625,0
22-07-2018 14:30,7443.44,7460.0,7427.76,7436.5,1114.60527,7388.91845703125,0
22-07-2018 15:30,7436.51,7466.0,7426.53,7454.64,943.724884,7411.60546875,0
22-07-2018 16:30,7454.64,7469.99,7440.1,7445.02,913.227137,7402.20166015625,0
22-07-2018 17:30,7446.0,7463.0,7434.95,7439.99,869.907851,7409.208984375,0
22-07-2018 18:30,7439.99,7485.78,7429.92,7464.71,1069.832256,7412.70703125,0
22-07-2018 19:30,7464.69,7522.0,7455.0,7500.01,1738.930158,7428.65771484375,0
22-07-2018 20:30,7500.0,7555.0,7489.08,7527.38,2227.926158,7459.34619140625,0
22-07-2018 21:30,7527.99,7539.9,7486.4,7519.51,1181.256851,7456.720703125,0
22-07-2018 22:30,7510.63,7525.0,7484.4,7502.0,1610.44032,7469.2275390625,0
22-07-2018 23:30,7505.7,7536.18,7500.25,7520.29,1063.716158,7475.3681640625,0
23-07-2018 00:30,7520.01,7536.0,7515.2,7528.05,1137.715835,7491.2958984375,0
23-07-2018 01:30,7528.04,7552.0,7523.22,7536.02,830.849254,7484.95263671875,0
23-07-2018 02:30,7539.11,7582.4,7342.63,7371.01,3567.26514,7505.08935546875,0
23-07-2018 03:30,7371.01,7433.47,7335.5,7407.46,1395.463402,7459.302734375,0
23-07-2018 04:30,7409.52,7419.43,7382.82,7394.79,984.159319,7422.48486328125,0
23-07-2018 05:30,7394.78,7480.0,7375.0,7469.78,1510.391305,7419.2001953125,0
23-07-2018 06:30,7469.77,7514.06,7449.99,7514.06,1297.523582,7424.2890625,0
23-07-2018 07:30,7514.06,7670.0,7510.71,7647.0,4435.710633,7454.1962890625,0
23-07-2018 08:30,7631.79,7649.0,7602.17,7623.0,983.708218,7499.412109375,0
23-07-2018 09:30,7623.0,7710.0,7623.0,7674.77,1705.720156,7533.26318359375,0
23-07-2018 10:30,7673.79,7674.77,7630.0,7654.39,807.205664,7568.3798828125,0
23-07-2018 11:30,7651.83,7710.0,7648.0,7690.0,1294.335437,7610.37744140625,0
23-07-2018 12:30,7690.0,7790.0,7654.25,7758.94,2693.956037,7621.7138671875,0
23-07-2018 13:30,7758.95,7763.87,7682.0,7721.64,2194.138659,7691.67578125,0
23-07-2018 14:30,7721.63,7726.29,7668.89,7717.01,1656.113392,7670.14599609375,0
23-07-2018 15:30,7719.09,7726.09,7666.0,7692.5,2002.222902,7678.04833984375,0
23-07-2018 16:30,7692.51,7718.0,7666.0,7695.0,1792.735997,7655.55615234375,0
23-07-2018 17:30,7695.0,7718.02,7671.0,7710.13,1453.017263,7680.052734375,0
23-07-2018 18:30,7708.0,7732.25,7708.0,7719.17,1489.841259,7696.72998046875,0
23-07-2018 19:30,7719.16,7733.02,7687.59,7697.75,1230.483086,7693.818359375,0
23-07-2018 20:30,7700.97,7752.0,7697.66,7733.74,1431.604492,7669.986328125,0
23-07-2018 21:30,7731.5,7749.0,7698.02,7741.76,1522.946146,7679.20263671875,0
23-07-2018 22:30,7741.76,7758.0,7713.29,7734.92,1406.359629,7708.328125,0
23-07-2018 23:30,7734.91,7833.0,7638.8,7743.8,4026.989751,7697.21435546875,0
24-07-2018 00:30,7742.73,7809.68,7731.0,7755.0,1721.614914,7721.328125,0
24-07-2018 01:30,7757.0,7780.0,7700.0,7708.06,1405.204205,7724.4951171875,0
24-07-2018 02:30,7708.52,7766.0,7703.0,7762.03,936.093031,7726.62109375,0
24-07-2018 03:30,7762.03,7775.11,7720.0,7730.0,1337.205451,7716.51416015625,0
24-07-2018 04:30,7728.05,7734.83,7699.0,7721.01,1311.225462,7723.138671875,0
24-07-2018 05:30,7721.65,7737.19,7696.0,7724.98,1095.332972,7709.55126953125,0
24-07-2018 06:30,7724.98,7770.19,7721.0,7749.76,1234.670924,7707.08740234375,0
24-07-2018 07:30,7749.75,7780.99,7720.0,7740.31,1505.013939,7698.57275390625,0
24-07-2018 08:30,7740.31,7795.28,7737.23,7774.0,1961.541194,7702.703125,0
24-07-2018 09:30,7771.18,7888.0,7766.59,7865.34,3685.686028,7709.6611328125,0
24-07-2018 10:30,7865.34,8043.23,7865.0,7985.99,5440.50117,7754.18359375,0
24-07-2018 11:30,7982.76,8007.0,7940.2,7989.0,2381.238763,7819.0732421875,0
24-07-2018 12:30,7988.98,8047.37,7987.24,8031.0,2223.915361,7880.37255859375,0
24-07-2018 13:30,8031.01,8042.0,7966.1,7991.53,1865.078502,7913.771484375,0
24-07-2018 14:30,7991.55,8038.98,7982.16,8024.96,1556.986228,7940.2392578125,0
24-07-2018 15:30,8022.05,8145.05,8014.19,8144.51,2963.435,7972.19091796875,0
24-07-2018 16:30,8140.18,8280.0,8095.0,8257.99,3303.512889,8044.267578125,0
24-07-2018 17:30,8257.98,8371.93,8125.0,8219.54,5671.81003,8125.84130859375,0
24-07-2018 18:30,8218.71,8268.0,8150.0,8246.05,2817.137882,8148.853515625,0
24-07-2018 19:30,8248.89,8262.0,8120.01,8167.99,4331.885592,8184.91748046875,0
24-07-2018 20:30,8167.98,8219.02,8143.27,8180.27,2421.055369,8170.884765625,0
24-07-2018 21:30,8182.4,8197.2,8160.9,8188.97,1662.362767,8161.9560546875,0
24-07-2018 22:30,8186.98,8283.0,8183.3,8242.86,2504.622907,8170.970703125,0
24-07-2018 23:30,8244.8,8280.0,8200.04,8258.35,1366.787645,8196.9794921875,0
25-07-2018 00:30,8258.34,8312.16,8247.0,8266.24,1773.361072,8235.9677734375,0
25-07-2018 01:30,8266.24,8267.98,8185.0,8235.07,1423.635184,8197.0751953125,0
25-07-2018 02:30,8235.06,8272.88,8202.88,8259.63,1579.020502,8207.7939453125,0
25-07-2018 03:30,8256.73,8348.0,8252.69,8320.0,1926.665843,8217.798828125,0
25-07-2018 04:30,8320.31,8486.0,8320.0,8397.24,3425.905986,8273.8388671875,0
25-07-2018 05:30,8397.24,8491.77,8355.2,8419.0,2689.867087,8305.583984375,0
25-07-2018 06:30,8419.01,8450.0,8388.0,8409.67,1734.934487,8352.8359375,0
25-07-2018 07:30,8409.67,8409.67,8314.95,8341.77,2738.453561,8333.4482421875,0
25-07-2018 08:30,8340.0,8380.91,8293.0,8374.31,1991.694482,8330.3564453125,0
25-07-2018 09:30,8374.31,8426.96,8327.53,8413.67,1501.344739,8336.6181640625,0
25-07-2018 10:30,8410.02,8450.0,8380.87,8434.5,1097.840386,8367.3857421875,0
25-07-2018 11:30,8434.99,8439.9,8296.3,8336.79,2398.163545,8377.7392578125,0
25-07-2018 12:30,8336.79,8369.52,8311.88,8335.0,1399.184223,8337.990234375,0
25-07-2018 13:30,8335.0,8335.0,8261.98,8292.0,2586.247252,8316.83203125,0
25-07-2018 14:30,8291.09,8292.08,8206.39,8224.31,2181.686104,8305.806640625,0
25-07-2018 15:30,8224.31,8233.98,8137.01,8224.35,2944.860424,8261.685546875,0
25-07-2018 16:30,8224.35,8234.99,8173.22,8179.1,1498.840497,8257.9345703125,0
